,POPC Outer,POPC Inner,POPE Outer,POPE Inner
1927,2847,2469,2732,2598
1928,2859,2457,2682,2648
1929,2841,2475,2772,2558
1930,2818,2498,2747,2583
1931,2824,2492,2690,2640
1932,2842,2474,2705,2625
1933,2802,2514,2720,2610
1934,2824,2492,2735,2595
1935,2820,2496,2706,2624
1936,2829,2487,2697,2633
1937,2791,2525,2731,2599
1938,2841,2475,2711,2619
1939,2830,2486,2727,2603
1940,2788,2528,2720,2610
1941,2833,2483,2729,2601
1942,2838,2478,2708,2622
1943,2816,2500,2693,2637
1944,2844,2472,2726,2604
1945,2834,2482,2717,2613
1946,2835,2481,2691,2639
1947,2859,2457,2717,2613
1948,2827,2489,2697,2633
1949,2842,2474,2671,2659
1950,2875,2441,2731,2599
1951,2832,2484,2698,2632
1952,2889,2427,2721,2609
1953,2846,2470,2696,2634
1954,2837,2479,2707,2623
1955,2804,2512,2736,2594
1956,2785,2531,2690,2640
1957,2840,2476,2720,2610
1958,2845,2471,2718,2612
1959,2843,2473,2715,2615
1960,2840,2476,2743,2587
1961,2849,2467,2714,2616
1962,2872,2444,2685,2645
1963,2832,2484,2652,2678
1964,2799,2517,2707,2623
1965,2833,2483,2724,2606
1966,2835,2481,2732,2598
1967,2849,2467,2711,2619
1968,2855,2461,2716,2614
1969,2850,2466,2699,2631
1970,2845,2471,2692,2638
1971,2857,2459,2709,2621
1972,2857,2459,2679,2651
1973,2869,2447,2695,2635
1974,2851,2465,2695,2635
1975,2858,2458,2711,2619
1976,2865,2451,2702,2628
1977,2868,2448,2729,2601
1978,2865,2451,2695,2635
1979,2837,2479,2698,2632
1980,2861,2455,2678,2652
1981,2823,2493,2709,2621
1982,2845,2471,2720,2610
1983,2890,2426,2710,2620
1984,2856,2460,2673,2657
1985,2845,2471,2662,2668
1986,2860,2456,2680,2650
1987,2869,2447,2669,2661
1988,2838,2478,2675,2655
1989,2879,2437,2663,2667
1990,2849,2467,2691,2639
1991,2852,2464,2679,2651
1992,2883,2433,2706,2624
1993,2865,2451,2648,2682
1994,2832,2484,2693,2637
1995,2824,2492,2709,2621
1996,2851,2465,2701,2629
1997,2864,2452,2699,2631
1998,2848,2468,2693,2637
1999,2868,2448,2669,2661
2000,2834,2482,2731,2599
2001,2874,2442,2718,2612
